344.43
344.23
344.93
346.6
347.54
347.34
347.63
349.21
350.46
350.4
350.4
351.78
353.24
353.38
353.18
354.2
355.74
356.19
355.6
355.3
355.59
354.66
352.84
352.69
353.93
354.63
354.02
353.83
355.01
356.04
355.8
355.35
356.21
357.45
357.45
356.92
357.33
358.67
359.03
358.33
358.56
359.96
360.56
360.0
359.88
361.4
362.7
362.69
362.67
363.99
365.42
365.59
365.13
365.63
366.57
366.37
365.38
365.39
366.32
366.35
365.36
365.07
365.94
366.35
365.6
364.73
364.56
363.97
361.83
360.0
360.18
360.89
360.32
359.2
359.31
360.21
360.06
358.96
358.73
359.64
359.89
359.31
359.21
359.26
359.76
358.98
358.28
358.92
359.72
359.26
358.45
358.81
359.73
359.53
358.61
358.66
359.74
359.91
359.02
358.9
360.25
361.15
359.95
359.5
360.33
361.14
360.51
359.71
360.34
361.33
361.03
360.22
360.53
361.65
361.71
360.85
360.8
361.87
362.53
362.13
361.85
362.52
363.18
362.58
361.87
362.74
363.69
363.33
362.6
363.09
364.15
364.15
363.3
363.39
364.5
364.72
363.97
363.99
365.43
365.45
364.55
364.1
365.06
365.9
365.43
364.72
365.33
366.36
366.14
365.32
365.61
366.72
366.84
365.99
365.98
367.1
367.82
367.54
366.16
367.03
367.63
367.04
366.45
367.17
368.12
367.78
367.0
367.46
368.55
368.52
367.76
367.82
368.96
369.17
368.33
368.42
369.82
369.63
368.9
368.36
369.19
370.01
369.51
368.78
369.34
370.35
370.13
369.33
369.57
370.64
370.89
369.88
369.86
370.99
371.78
371.41
370.43
371.32
371.98
371.37
370.73
371.39
372.34
372.09
371.25
371.67
372.67
372.58
371.64
371.7
372.77
372.99
372.32
372.36
373.61
373.83
373.07
372.49
373.23
374.0
373.51
372.7
373.18
374.11
373.93
372.93
373.04
374.01
374.09
373.18
372.98
374.29
375.1
373.91
373.15
374.01
374.73
374.17
373.36
373.97
374.86
374.42
373.6
373.9
374.9
374.8
373.83
373.8
374.87
375.1
374.54
374.5
374.52
374.98
374.27
373.62
374.33
375.1
374.76
373.84
374.36
375.37
375.13
374.24
374.34
375.42
375.51
374.57
374.34
375.64
376.45
374.88
374.19
374.98
375.69
375.05
374.26
374.82
375.7
375.31
374.39
374.64
375.6
375.56
374.61
374.55
375.57
375.96
375.46
375.45
375.8
376.33
375.6
374.94
375.62
376.33
375.71
374.84
375.28
376.19
375.96
375.03
375.1
376.12
376.18
375.28
375.34
376.58
377.13
375.92
375.32
376.12
376.78
376.13
375.32
375.84
376.71
376.28
375.39
375.62
376.59
376.53
375.57
375.49
376.51
377.07
376.53
375.42
376.26
376.67
376.04
375.4
376.05
376.84
376.4
375.52
375.88
376.8
376.57
375.61
375.66
376.71
376.63
375.69
375.77
377.06
376.59
375.74
375.11
375.83
376.53
375.87
375.09
375.52
376.35
375.98
375.02
375.16
376.13
376.05
375.09
374.92
375.92
376.51
376.02
374.94
375.72
376.18
375.44
374.72
375.31
376.07
375.57
374.67
374.99
375.93
375.72
374.68
374.66
375.74
375.79
375.03
375.07
376.33
376.42
375.58
374.94
375.67
376.39
375.76
374.94
375.38
376.23
375.92
374.97
375.07
376.06
376.03
374.99
374.84
376.02
376.75
375.35
374.52
375.38
375.99
375.25
374.5
375.07
375.85
375.41
374.49
374.78
375.79
375.63
374.59
374.51
375.46
375.6
374.96
374.93
374.87
375.26
374.45
373.81
374.48
375.19
374.62
373.77
374.16
375.03
374.75
373.75
373.86
374.82
374.81
373.8
373.62
374.89
375.54
373.89
373.26
374.06
374.69
373.93
373.15
373.73
374.54
374.14
373.31
373.59
374.56
374.37
373.36
373.33
374.31
374.58
374.01
373.95
374.34
374.84
374.02
373.36
374.06
374.77
374.22
373.36
373.76
374.65
374.34
373.34
373.42
374.35
374.41
373.34
373.25
374.55
374.85
373.71
373.13
373.88
374.49
373.79
372.99
373.57
374.25
373.78
372.92
373.05
374.01
373.9
372.88
372.78
373.76
374.24
373.69
372.47
373.23
373.72
372.9
372.18
372.84
373.55
372.96
372.07
372.44
373.33
373.05
372.17
372.21
373.14
373.17
372.19
372.23
373.5
372.96
372.03
371.42
372.18
372.86
372.03
371.24
371.86
372.64
372.18
371.29
371.51
372.44
372.32
371.33
371.23
372.28
372.83
372.31
371.17
372.01
372.53
371.75
371.05
371.72
372.45
371.86
371.04
371.41
372.26
371.85
370.88
370.92
371.91
371.97
371.21
371.28
372.54
372.54
371.65
371.16
371.93
372.59
371.88
371.05
371.59
372.45
371.98
371.02
371.2
372.16
372.06
371.05
370.92
372.1
372.68
371.37
370.69
371.5
372.01
371.21
370.53
371.04
371.9
371.39
370.41
370.8
371.73
371.5
370.51
370.49
371.42
371.47
370.81
370.87
370.91
371.25
370.46
369.81
370.54
371.22
370.56
369.72
370.22
371.08
370.68
369.71
369.91
370.91
370.81
369.8
369.68
370.96
371.6
369.92
369.3
370.18
370.64
369.95
369.27
369.89
370.68
370.2
369.27
369.61
370.53
370.34
369.28
369.26
370.31
370.43
369.81
369.88
370.19
370.62
369.8
369.17
369.88
370.54
369.97
369.13
369.56
370.43
370.07
369.1
369.28
370.27
370.19
369.16
369.18
370.55
370.86
369.75
369.29
370.08
370.68
369.93
369.17
369.74
370.51
370.07
369.16
369.49
370.56
370.34
369.34
369.28
370.19
370.65
370.09
369.04
369.76
370.24
369.42
368.75
369.43
370.13
369.48
368.63
369.06
369.94
369.64
368.68
368.77
369.93
369.81
368.84
368.97
370.28
369.7
368.71
368.12
368.93
369.51
368.77
368.02
368.61
369.57
369.09
368.19
368.41
369.33
369.26
368.24
368.17
